chr	start	end	strand	NM	intron	LU_01.008.0483_LCL_mRNA_L1_S1..txt	LU_01.008.0483_LCL_totRNA_L1_S1..txt	LU_03.006.0289_LCL_mRNA_L1_S1..txt	LU_03.006.0289_LCL_totRNA_L1_S1..txt	LU_05.002.0176_LCL_mRNA_L1_S1..txt	LU_05.002.0176_LCL_totRNA_L1_S1..txt	LU_06.009.0425_LCL_mRNA_L1_S1..txt	LU_06.009.0425_LCL_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_mRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_untr_mRNA_L1_S1..txt	LU_07.111.0075_LCL_mRNA_L1_S1..txt	LU_07.111.0075_LCL_totRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_totRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_totRNA_L1_S1..txt	LU_08.111.0021_LCL_mRNA_L1_S1..txt	LU_08.111.0021_LCL_totRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_mRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_totRNA_L1_S1..txt	LU_99.005.0355_LCL_mRNA_L1_S1..txt	LU_99.005.0355_LCL_totRNA_L1_S1..txt	LU_99.006.1923_LCL_totRNA_L1_S1..txt
NC_000017.10	41215390	41222944	-	NM_007294	INTRON	0	0	624	360	0	0	0	7	0	13	0	3	0	0	0	0	0	0	4	0	0	0	0	0
NC_000017.10	41234004	41234420	-	NM_007294	INTRON	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41210240	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41267795	41464617	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32932066	32944552	+	NM_000059	INTRON	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936679	32937647	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41275597	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32931667	32931878	+	NM_000059	INTRON	10	10	4	4	44	11	0	0	0	24	0	7	16	22	0	34	29	38	16	43	0	0	12	10
NC_000017.10	41226358	41544330	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32967886	32968825	+	NM_000059	INTRON	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903624	32906448	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
NC_000013.10	32889804	32890558	+	NM_000059	INTRON	3732	4664	4964	5317	2748	3874	3649	4300	695	7579	127	5070	8933	1635	2200	1610	4205	6159	8615	3150	5944	4238	6051	9959
NC_000017.10	41226396	41277649	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243546	41369873	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41203079	-	NM_007294	INTRON	11641	8278	13695	10059	7728	7046	8417	5722	7658	8624	3024	14274	15061	7083	4229	3891	5768	10853	11548	5416	5168	11171	10188	10062
NC_000017.10	41247939	41249509	-	NM_007294	INTRON	0	2	0	18	19	15	0	5	12	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0
NC_000017.10	41215924	41219633	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0
NC_000013.10	32954282	32963877	+	NM_000059	INTRON	1	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0
NC_000013.10	32953566	32997493	+	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	32958029	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228631	41229020	-	NM_007294	INTRON	15	0	10	13	39	26	12	0	44	0	0	0	20	25	0	14	17	0	0	20	6	34	0	22
NC_000017.10	41267796	41270652	-	NM_007294	INTRON	4	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223854	41226358	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
NC_000017.10	41228587	41318406	-	NM_007298	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936679	32937506	+	NM_000059	INTRON	0	0	0	0	0	0	0	4	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247939	41249260	+	NM_007294	INTRON	0	0	0	1	0	0	0	1	0	15	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219702	41223032	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
NC_000013.10	32890294	32890558	+	NM_000059	INTRON	11	8	8	18	0	70	40	35	30	86	10	33	10	2	12	29	42	32	49	7	14	18	33	49
NC_000017.10	41223117	41228529	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
NC_000013.10	32918768	33206729	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41256973	41257886	-	NM_007294	INTRON	17	15	85	25	30	18	10	29	13	8	0	47	68	20	9	0	1	5	20	0	0	17	12	18
NC_000017.10	41203185	41209068	-	NM_007294	INTRON	0	0	0	2	9	0	0	0	0	5	0	0	0	0	0	9	0	4	0	0	0	0	0	0
NC_000013.10	32915331	32918693	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41188432	41199659	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	0	0	0
NC_000017.10	41234592	41242251	-	NM_007294	INTRON	13	3	80	41	7	0	25	29	10	0	0	50	35	0	0	0	0	32	13	0	0	2	8	7
NC_000013.10	32949193	32953949	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32929425	32930203	+	NM_000059	INTRON	1	0	13	0	0	0	0	0	0	4	0	0	20	22	0	0	0	0	0	0	6	0	4	0
NC_000017.10	41247960	41251791	-	NM_007294	INTRON	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
NC_000017.10	41199720	41200981	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234589	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
NC_000013.10	32890199	32890558	+	NM_000059	INTRON	105	76	187	157	278	138	130	112	12	207	6	209	149	75	80	143	149	222	184	111	151	166	219	182
NC_000017.10	41197819	41201137	-	NM_007294	INTRON	17	0	20	31	2554	2039	0	8	0	19	0	29	20	0	0	15	1	38	3	22	0	22	23	17
NC_000013.10	32953611	32953937	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
NC_000017.10	41209143	41358622	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41276132	41276531	-	NM_007294	INTRON	0	8	0	7	0	0	0	0	0	17	0	0	0	0	0	0	0	0	13	0	0	0	5	0
NC_000017.10	41258550	41261479	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	12	0	6	0
NC_000017.10	41199720	41201137	-	NM_007294	INTRON	7573	4764	8776	6480	2397	2334	4905	3300	4968	3599	1759	8114	9750	4348	2745	2222	3914	6255	6852	3173	3717	6752	6396	6103
NC_000013.10	32912254	32915144	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0	0	0
NC_000017.10	41223134	41223244	-	NM_007294	INTRON	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937415	33163316	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41276033	-	NM_007294	INTRON	12557	12223	15985	13224	9540	8684	9880	8093	6119	14781	2238	18130	20552	9053	6382	6076	7725	16221	15416	6878	8634	14981	13909	13402
NC_000017.10	41219634	41219664	-	NM_007294	INTRON	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41217383	41219624	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196902	41273667	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41260555	41276033	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
NC_000013.10	32954282	32958631	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	5	0	0	0	0	0	0
NC_000013.10	32969070	32970155	+	NM_000059	INTRON	49	7	4	23	0	0	10	4	0	0	0	95	2	0	0	8	0	27	8	0	0	12	2	0
NC_000017.10	41215968	41222944	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971181	32972298	+	NM_000059	INTRON	12019	7062	15686	8457	8628	4936	11072	5327	8265	6470	2219	16936	8904	6307	2435	7203	4306	17625	9956	7747	5547	12650	8836	10415
NC_000017.10	41243666	41249260	-	NM_007294	INTRON	0	13	0	0	0	0	0	0	155	232	44	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41207173	41327807	+	NM_007294	INTRON	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199449	41199659	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
NC_000017.10	41267796	41276753	-	NM_007294	INTRON	0	0	0	2	14	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	9	0	0
NC_000013.10	32890664	32900635	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
NC_000017.10	41197087	41271240	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
NC_000013.10	32949742	33139149	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243040	41246760	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228628	41229020	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	14	0	0	0	0
NC_000013.10	32899303	32900245	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_000013.10	32969070	32972298	+	NM_000059	INTRON	0	5	27	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	7	15	0	0
NC_000017.10	41226432	41226488	-	NM_007294	INTRON	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247937	41249260	-	NM_007294	INTRON	0	0	24	0	0	0	0	0	0	0	0	0	0	7	6	1	0	0	0	0	0	0	13	12
NC_000017.10	41202207	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0
NC_000017.10	41258550	41264503	-	NM_007294	INTRON	44	5	3	0	0	0	0	0	0	20	0	15	16	16	4	0	0	0	8	0	23	0	6	0
NC_000013.10	32886650	32889484	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NC_000013.10	32944616	32944684	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
NC_000013.10	32945237	32949450	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0
NC_000013.10	32900287	33222471	+	NM_000059	INTRON	10	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201977	41203079	+	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32900635	+	NM_000059	INTRON	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256970	41258472	-	NM_007294	INTRON	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	10	0
NC_000013.10	32929019	32968920	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32915333	32918697	+	NM_000059	INTRON	45	30	54	19	26	25	46	50	13	38	0	101	14	13	5	20	35	10	4	84	0	81	14	0
NC_000017.10	41215968	41222879	-	NM_007294	INTRON	8	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	18	21	0
NC_000017.10	41196744	41197678	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
NC_000013.10	32929108	32937598	+	NM_000059	INTRON	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899320	32900254	+	NM_000059	INTRON	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249296	41251818	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
NC_000017.10	41203320	41209068	-	NM_007294	INTRON	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246257	41251857	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32911036	32915144	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
NC_000013.10	32899281	32900238	+	NM_000059	INTRON	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234592	41242960	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	10	0	0	0	0	0	0	0
NC_000013.10	32900287	32900378	+	NM_000059	INTRON	10953	9408	13313	8682	9126	8642	11708	7480	2516	11915	424	15499	17498	6213	4412	5744	7846	18084	16397	9022	7760	14199	11862	15628
NC_000017.10	41196094	41197678	-	NM_007294	INTRON	0	0	0	0	0	3	0	8	0	0	0	21	3	0	0	0	3	0	0	0	0	7	0	0
NC_000017.10	41273672	41277198	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256264	41478975	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41207173	41223066	+	NM_007294	INTRON	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_000017.10	41276988	41277293	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41251894	41256138	+	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197563	41197673	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41228656	41234420	-	NM_007300	INTRON	0	11	0	16	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	30
NC_000017.10	41258550	41260437	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41203134	41209069	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41207044	41270731	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32945115	32945199	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41217425	41447749	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41244156	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	27	38	0	0	9	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223051	41267758	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
NC_000013.10	32913948	32914331	-	NM_000059	INTRON	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32963998	32977286	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	14	13	0	0	0	0	0	0	0
NC_000017.10	41223083	41223134	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219633	41246405	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000017.10	41223255	41226347	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0
NC_000017.10	41258549	41267742	-	NM_007294	INTRON	4	0	17	2	1	0	0	0	0	2	0	36	13	0	0	0	0	2	65	24	0	5	0	0
NC_000013.10	32936679	32944636	+	NM_000059	INTRON	0	0	0	0	0	19	20	11	0	0	0	6	4	16	8	22	0	9	1	15	6	0	0	0
NC_000013.10	32889804	32899212	+	NM_000059	INTRON	0	1	0	7	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	14
NC_000013.10	32934493	32943506	+	NM_000059	INTRON	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954050	32954143	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41276467	41277293	-	NR_027676	INTRON	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
NC_000017.10	41243031	41426650	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929149	32946034	-	NM_000059	INTRON	0	0	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	33102939	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32960541	32977286	-	NM_000059	INTRON	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
NC_000013.10	32945237	32949479	+	NM_000059	INTRON	550	314	651	340	1223	456	743	311	941	777	32	658	386	1503	281	972	455	1186	545	803	532	982	609	481
NC_000017.10	41243592	41258948	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32922800	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
NC_000013.10	32896127	32899272	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41215906	-	NM_007294	INTRON	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899281	32900249	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
NC_000017.10	41277052	41277287	-	NR_027676	INTRON	13	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	4	7	5	0	10	0	0
NC_000017.10	41203134	41219624	-	NM_007294	INTRON	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900029	32900237	+	NM_000059	INTRON	17	3	0	0	0	0	25	8	9	0	15	0	2	31	7	0	4	6	9	14	0	0	18	8
NC_000017.10	41267796	41273574	-	NM_007294	INTRON	155	104	205	238	42	66	111	120	89	40	17	367	519	33	74	27	19	299	370	43	37	183	209	129
NC_000013.10	32893442	32899299	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41258128	41258494	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
NC_000013.10	32945188	33083185	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899309	32900248	+	NM_000059	INTRON	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0
NC_000017.10	41258546	41267746	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41273697	41276033	-	NM_007294	INTRON	7	4	50	32	0	1	21	4	0	2	0	49	71	0	5	12	0	33	24	0	0	6	5	22
NC_000013.10	32907524	32910039	+	NM_000059	INTRON	75	35	46	59	34	14	71	55	51	51	0	172	44	25	32	54	29	120	52	80	66	37	25	28
NC_000017.10	41215968	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32944694	32949717	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
NC_000017.10	41246877	41247862	+	NM_007294	INTRON	23	0	8	7	0	0	0	0	0	0	0	46	4	0	0	11	0	43	18	27	0	36	0	0
NC_000013.10	32950928	32953453	-	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41223255	41226358	-	NM_007294	INTRON	203	63	199	87	0	48	105	40	108	172	0	83	218	152	86	45	125	118	103	106	0	159	101	114
NC_000013.10	32889804	32890533	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
NC_000013.10	32954282	32971034	+	NM_000059	INTRON	7	0	0	0	0	0	694	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41231416	41234420	-	NM_007300	INTRON	780	596	756	580	413	328	618	395	707	664	44	791	688	744	328	240	555	763	652	628	600	947	590	205
NC_000017.10	41201917	41203079	-	NM_007294	INTRON	59	5	37	34	16	8	0	9	32	48	0	104	67	58	33	29	12	46	19	0	0	22	72	24
NC_000017.10	41251897	41256138	-	NM_007294	INTRON	16599	13902	23350	15924	10706	12938	12313	9264	8564	17639	2295	21610	25238	10642	9419	6228	13568	19860	19530	7622	10981	18757	16065	17310
NC_000017.10	41258132	41258472	-	NM_007294	INTRON	3	6	4	0	0	0	22	4	17	12	0	0	0	9	7	0	0	0	2	28	0	3	15	0
NC_000013.10	32903629	32905056	+	NM_000059	INTRON	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	1
NC_000017.10	41247939	41249122	-	NM_007294	INTRON	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	15	8	7
NC_000013.10	32912042	32930564	+	NM_000059	INTRON	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NC_000017.10	41273602	41276908	-	NM_007294	INTRON	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32930581	32990844	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223255	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_000017.10	41215390	41234420	-	NM_007294	INTRON	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196094	41199659	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
NC_000013.10	32907524	32928997	+	NM_000059	INTRON	0	8	0	2	0	0	0	0	18	0	0	0	7	0	8	30	0	28	0	26	0	0	7	0
NC_000013.10	32936830	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	0	0	0	0
NC_000013.10	32944694	32949098	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
NC_000013.10	32900750	32918694	+	NM_000059	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199717	41201135	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000017.10	41234592	41234698	-	NM_007294	INTRON	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NC_000017.10	41256182	41348713	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41209152	41219624	-	NM_007294	INTRON	0	1	83	25	0	34	22	2	1	9	0	50	17	0	10	0	0	17	25	33	23	62	7	80
NC_000013.10	32929425	32930647	+	NM_000059	INTRON	8	6	53	11	0	18	0	14	14	6	0	29	8	38	19	0	0	28	7	24	19	0	4	0
NC_000017.10	41245230	41245431	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
